,30
Betrayed by Rita Hayworth,0
Philip Sidney,0
An Encounter with Faces,0
Heinrich Theodor Bo¨ll,0
Yevgeny Zamyatin,0
Le Cid,0
Macau Resident Identity Card,0
Orientalism,0
Owen,0
"Pale Horse, Pale Rider",0
Leslie Fiedler,0
Miguel Angel Asturias,0
Uncle Remus,0
Richard Strauss,0
The Heart of Midlothian,0
Howl and Other Poems,0
Ceremony,0
The Road to Mecca,0
Otranto,0
Étienne Maurice Falconet,0
Abraham Maslow,0
State within a state,0
The Black Riders and Other Lines,0
The Hive,0
Morocco,0
Nicanor Parra,0
Gerald Moore (scholar),0
Tolstoy family,0
Thomas De Quincey,0
The Admirable Crichton,0
Sarah Vowell,0
Radio drama,0
"Speak, Memory",0
The Principles of Psychology,0
Rusty Lemorande,0
Jester,0
The Razor's Edge,0
Gimpel the Fool,0
Bronze Horseman,0
Rostam,0
A Rebours,0
Les pêcheurs de perles,0
The Expedition of Humphry Clinker,0
The Ring and the Book,0
The Canonization,0
Crossing Brooklyn Ferry,0
Eveline,0
Youngest British soldiers in World War I,0
Burnt Norton,0
The Pillow Book,0
A Christmas Carol,0
Hard Times,0
The 400 Blows,0
Zadie Smith,0
Karl Popper,0
Tawfiq al-Hakim,0
Mordecai Richler,0
William Kennedy (author),0
Death and the Maiden,0
Alyosha Karamazov,0
Auto-da-fé,0
Richard Avedon,0
"September 1, 1939",0
The Man with the Golden Arm,0
Michael Richards,0
New York,0
Brick Lane,0
Zaire,0
the Lantier family ,0
The Tenth Muse Lately Sprung Up in America,0
"""The Cloud Messenger"" ",0
Edward Mendelson,0
Brooklyn Bridge,0
Zadok the Priest,0
The Magic Mountain,0
"Eden Cemetery (Collingdale, Pennsylvania)",0
Bridge to Terabithia,0
Butler,0
Kongi's Harvest,0
Mother Courage,0
Aucassin and Nicolette,0
Peter Weiss,0
Brian O'Nolan,0
Isabel,0
Sleipnir,0
Ender's Game,0
The Fateful Adventures of the Good ,0
The Battle of the Books,0
Trojan War,0
Avery Dennison,0
Summa Theologica,0
Saturnian (poetry),0
"In Memoriam A.H.H., Obiit. MDCCCXXXIII",0
List of Forgotten Realms characters,0
The Merchant's Tale,0
Epimetheus,0
Pierre de Ronsard,0
Judge Holden,0
James Dickey,0
Harriet Beecher Stowe,0
King John (play),0
Romain Rolland,0
Beneath the Wheel,0
Jin Ping Mei,0
Richard Ford,0
Uji,0
Ma Rainey's Black Bottom,0
Shakespeare's sonnets,0
The Cremation of Sam McGee,0
Dwarf,0
Perkin Warbeck,0
Childe Harold's Pilgrimage,0
Pictures from Brueghel and Other Poems,0
Seneca the Younger,0
David Mitchell,0
Major Barbara,0
Song,0
The Secret Agent,0
Bill Bryson,0
Narcissus,0
Paddy Chayefsky,0
Valmiki,0
Ian,0
Like Water for Chocolate,0
Paris,0
"pity this busy monster,manunkind",0
Mooga Manasulu,0
Sonnet to Science,0
The Sisters (California),0
Pe (Persian letter),0
Gitanjali,0
Stuttering,0
Irvine Welsh,0
Goat,0
Spatial anti-aliasing,0
Richard Wilbur,0
Course in General Linguistics,0
The Phantom Tollbooth,0
Doctor Faustus,0
Imogen,0
Primo Levi,0
Cossacks,0
The Dry Salvages,0
Rubén Darío,0
Yogi Berra,0
A Hazard of New Fortunes,0
Fenimore Cooper's Literary Offenses,0
Ordinary People,0
William Saroyan,0
The Golden Ass,0
Stella,0
Stephen Fry,0
Pride and Prejudice (1995 TV series),0
Barchester Towers,0
Bernice Bobs Her Hair,0
Italian,0
Sholem Aleichem,0
George Saunders,0
Thunder Bay,0
Goat (disambiguation),0
Saturday Night and Sunday Morning,0
The Trojan Women,0
Ironweed,0
Satyricon,0
Aladdin,0
Joseph Andrews,0
"""Tam O'Shanter"" ",0
1Q84,0
C,0
Belgian Congo,0
Hack-a-Shaq,0
Book of Judges,0
Doll,0
North of Boston,0
Xenophon,0
Murder in the Cathedral,0
The Rocking-Horse Winner,0
Midaq Alley,0
Taochi,0
Mr. Hands,0
Mills,0
The Castle of Otranto,0
Venusberg,0
Pilar,0
Dream on Monkey Mountain,0
Watership Down,0
Khaled Hosseini,0
Alain Robbe-Grillet,0
Lost Illusions,0
George Sand,0
In a Free State,0
Plotinus,0
Preface to the Lyrical Ballads,0
Howards End,0
Tuonela,0
Maggie,0
James Whitcomb Riley,0
Filippo Tommaso Marinetti,0
The Critic,0
Possessed,0
The Brothers Karamazov (1958 film),0
Sonian Forest,0
Standard molar entropy,0
The Third Man,0
Lawyer,0
The Crime of Sylvestre Bonnard,0
Pär Lagerkvist,0
Vladimir Vladimirovich Klontsak,0
The Tale of the Bamboo Cutter,0
Gross Indecency: The Three Trials of Oscar Wilde,0
Seven Samurai,0
Gentlemen Prefer Blondes,0
Calvary Presbyterian Church (Milwaukee),0
Erin Belieu,0
Thomas Wolfe,0
Persepolis,0
Vertigo,0
Dr. Watson,0
Indonesia,0
Daemon (classical mythology),0
The Posthumous Memoirs of Bras Cubas,0
Aphra Behn,0
Kuja,0
Arthur Watts (illustrator),0
The Bostoanians,0
Blood Wedding,0
Nectar in a Sieve,0
Narcissus (plant),0
Naming and Necessity,0
John the Baptist,0
The Hitchhiker's Guide to the Galaxy,0
Joachim du Bellay,0
Mrs. Warren's Profession,0
Charles Fourier,0
The Changing Light at Sandover,0
Clarice Lispector,0
Politics and the English Language,0
The Road to Serfdom,0
Carlo Gozzi,0
ANSWER: Doctor Faustus: The Life of the German Composer Adrian Leverkuhn As Told by a Friend ,0
Sarah Orne Jewett,0
Winterset,0
Marabar Caves,0
Jose,0
Death and the King's Horseman,0
Blindness (novel),0
Greek language,0
The Alexandria Quartet,0
The Adventures of Augie March,0
Saint Peter,0
Bel Ami,0
Thiassi,0
"""Lines Composed a Few Miles Above Tintern Abbey on Revisiting the banks of the River Wye During a Tour. July 13, 1798.""",0
Private Lives,0
Tom Robbins,0
Jennie Gerhardt,0
Piers Plowman,0
Empire Falls,0
Shanghai,0
The Pickwick Papers,0
The Magnificent Ambersons,0
Beach,0
Kong Yiji,0
Phaedra,0
George Etherege,0
Between the Acts,0
Hopscotch,0
Typee,0
Brighton Rock,0
The Auroras of Autumn,0
Pale Fire,0
Philip Larkin,0
Jerome K. Jerome,0
Alcestis,0
Lytton Strachey,0
Edmond Dantès,0
Oxford,0
John Willoughby,0
The Four Million,0
Ann Radcliffe,0
Labours of the Months,0
Prospero,0
The Big Sleep,0
The Panther,0
The Flies,0
Rosencrantz and Guildenstern,0
Conversation in the Cathedral,0
Ragtime,0
The Quiet American,0
The Ordeal of Richard Feverel,0
Dust and Shadow,0
Julio,0
Hyder Edward Rollins,0
Jerusalem The Emanation of the Giant Albion,0
1963 Syrian coup d'état,0
Thomas Carlyle,0
Idea,0
Julia,0
The Makioka Sisters (film),0
The Physicists,0
Tobias,0
Magnetar,0
Indignation (novel),0
Mary Renault,0
Adam,0
The Lotos-Eaters,0
My Brilliant Career,0
I Malavoglia,0
Lynne Cheney,0
Social,0
Alessandro Manzoni,0
Henryk Sienkiewicz,0
Dystonia,0
Nora Hanen,0
Czeslaw Milosz,0
Laozi,0
Knut Hamsun,0
John Galsworthy,0
James Hawes,0
Lucky Jim,0
Friday,0
El Ingenioso Hildalgo Don Quixote de La Mancha,0
Pnin,0
Alfred Jarry,0
Oe Kenzaburo,0
Seinfeld (season 2),0
Notre Dame de Paris,0
Thousand Cranes,0
Aravind Adiga,0
Kaddish,0
Ancient Egypt,0
T,0
Jamaica,0
Sam Shepard,0
England,0
Accidental Death of an Anarchist,0
William Gaddis,0
Lemminkäinen,0
Paul Laurence Dunbar,0
Jamaica Kincaid,0
Deliverance,0
King Arthur,0
Polish,0
List of Rugrats episodes,0
La Bayadère,0
Rumi,0
Person from Porlock,0
Areopagitica,0
Comical History of the States and Empires of the Moon,0
Thunder,0
Kublai Khan,0
The Uses of Enchantment,0
Ancient Greek,0
Che Guevara,0
Sons and Lovers,0
Lázaro Cárdenas,0
Trilby,0
Kenilworth,0
Fritz Lang,0
Bohemia,0
Black Like Me,0
The Fable of the Bees,0
Short story,0
Philip Carey,0
Gordon Riots,0
Julio Corta´zar,0
Floating point,0
Prince Louis Ferdinand of Prussia,0
Larry Kramer,0
Against the Day,0
Maus,0
Khalil Gibran,0
Shakespeare authorship question,0
Jorge Amado,0
Ole Edvart Rolvaag,0
The Love Suicides at Sonezaki,0
Zohar,0
Fernando,0
Scoop,0
Bennet family,0
César Vallejo,0
Boule de suif (film),0
Second Crusade,0
Ruth,0
Talos,0
Prostitution,0
The Man Without Qualities,0
Pseudolus,0
The Golden Bough,0
Elizabeth Loftus,0
Martín Fierro,0
John Hawkesworth (book editor),0
Burger's Daughter,0
Comus,0
The Laramie Project,0
List of Panchatantra Stories,0
Robinson Jeffers,0
Angela Carter,0
Cormac,0
Nanook of the North,0
Bruno Latour,0
The Judgment of Caesar,0
The Rings of Saturn,0
The Vicar of Wakefield,0
New Latin,0
List of El Chavo del Ocho episodes,0
Thomas Hobbes,0
Melville,0
Le Bourgeois gentilhomme,0
Dust,0
The Cantos,0
Anne Sexton,0
Peter Carey,0
The Piano Lesson,0
The Wasps,0
Macondo,0
"Vonnegut, Wright & Yeager",0
The Red-Headed League,0
Child of God,0
Julia (gens),0
A Rake's Progress,0
Gulistan,0
Harlan,0
The Elephant Vanishes,0
Cyclops (disambiguation),0
Oe Kenzaburo ,0
Kiran Desai,0
Frost at Midnight,0
Margaret Fuller,0
Prix Goncourt,0
Oliver Sacks,0
62: A Model Kit,0
Plautus,0
Kebra Nagast,0
Natsume,0
Laughing Man,0
Ngugi wa Thiong'o ,0
Pearl S. Buck,0
The Spirit Catches You and You Fall Down,0
Factions in the Mexican Revolution,0
Ryu Murakami ,0
Eugenio,0
Necronomicon,0
The Prioress's Tale,0
The Minister's Black Veil,0
Epic of King Gesar,0
Leda and the Swan (Leonardo),0
Du Fu,0
And Quiet Flows the Don,0
The Iron Heel,0
Rainmaking (ritual),0
Byzantium,0
The Dagda,0
Boron,0
The Kentucky Derby Is Decadent and Depraved,0
Lawrence Ferlinghetti,0
N-body simulation,0
Harry Harlow,0
Maurice Maeterlinck,0
Elizabeth Gaskell,0
Kingdom Hearts,0
The River Merchant's Wife: A Letter,0
Banu Umayya,0
Phèdre,0
The English Patient,0
Beloved (novel),0
Hafez,0
Weaver,0
The Foundation Pit,0
The Palm-Wine Drinkard,0
The Old Curiosity Shop,0
Malgudi,0
David Mamet,0
Posse (1993 film),0
Locksley Hall,0
The Woman in White,0
The Moon Is a Harsh Mistress,0
Port-Royal-des-Champs Abbey,0
